,RPL23AP7,S100A8,TBC1D15,OAZ1,RAB27B,POLE2,DAPP1,CD180,GAPDH,VGLL1,RGS18,VCAN,FRMD4B,CD24,KLF9,RAB11A,P2RY12,BPI,PPBP,DEFA3,S100A9,PGLYRP1,MMP8,ENAH,ANXA3,CLCN3,SAMD9,CD160,LYPLAL1,NFATC2,AVPR1A
25,0.0053123957707079,0.35411046445653815,0.0028857254744249407,0.19346875820946985,0.049431145222467186,0.002663454292599611,0.02628012242425147,0.008069858300722016,0.20926080037098446,9.323744861943254e-06,0.4125376335529605,0.05142857602473723,0.04600408921419919,0.0018783092264903136,0.00044690904116578785,0.11683613841019656,0.0988858703048814,0.015018079980367855,0.4617622934035523,0.39979520655485473,0.20503230143015114,0.052476769087008004,0.01084261617645606,0.00016103429027065018,0.003695011691316827,0.09437686283232528,0.018990627428511944,0.00011992367948191012,0.018006403700479966,0.006289253466096429,0.00825932177323703
26,0.0030992428835048677,0.6346405993704323,0.00033936862165496757,0.0830306179143778,0.0019850250676335984,0.001185423855666243,0.00025030894372725094,0.000608871151736828,0.19063372078766466,1.1970042758849701e-266,0.3552581004099356,0.00019241637264547543,0.022574859239384612,0.00040919965628870053,1.1970042758849701e-266,0.07041003173985898,0.04009328192871565,0.0015486976213669424,0.4895428071658779,0.40208303080807123,0.019681186735433006,0.00698500619220943,0.008951616778408633,0.0013742566363696882,0.00029560024590832525,0.026937536331070513,0.0014854909210413494,1.1970042758849701e-266,0.0031925643234843536,0.0031519971712912495,0.002748793982705966
27,0.00037580820252798125,0.3460524318983884,0.00018327098785135947,0.04496954323937856,0.01671617684215398,0.0006301369040802166,0.0111872502895348,0.0007039801131718864,0.0578384807088266,3.2665882382728407e-267,0.1246964861678855,0.0024178520519439707,0.005885111296129652,0.0006289793020279463,0.0005361537516615536,0.02954017656956821,0.012981651199292184,0.005577564748060602,0.9001855902804673,0.13196252447528092,0.1610744528092907,0.0020819789149513672,0.0026400702452790224,0.0005172123062746292,0.00019790435013651654,0.010988539279563237,0.0019844365852799872,0.0003376502561039244,0.008887136507035208,0.0016022451908722134,0.0002535786332085027
28,0.0018560720478007378,0.6816062398829222,0.00022426685484475592,0.0509476227223919,0.0040283691397956555,5.1964740783511896e-266,0.011227409888529605,5.1964740783511896e-266,0.10269647506128307,5.1964740783511896e-266,0.07978469756795574,0.00141764610662908,0.004223895340606182,0.0005815987121861325,0.0007327954366189623,0.014241722063072565,0.0032478439717698025,0.0074623417615904694,0.3947312087938565,0.11007525937266033,0.5881051352978058,0.0018395191584348264,0.0015480598940843418,0.0021368014037885467,5.1964740783511896e-266,0.004169145249900861,0.005866630034818884,5.1964740783511896e-266,0.004916445784908896,5.1964740783511896e-266,1.56076252081021e-08
29,0.0002661877784452513,0.07590653606267872,0.00018987073898489758,0.0691243702557259,0.008776955671669476,0.0010651793001615864,0.0030086997537551604,0.0004193325351243387,0.06722676970174565,0.0001528210703213483,0.2218587597575387,0.00034226838227287135,0.004209345872164853,5.079810668203875e-05,0.00011258424983164969,0.029490737592751032,0.029646562345432316,0.0004187294218442428,0.9638111897228057,0.040206452921217016,0.012919744630224756,0.0005351307625217749,0.00015574766024676356,0.000778803000072729,5.5669356743586685e-267,0.01631204614029509,0.0013002736966612313,5.5669356743586685e-267,0.008279239931315388,0.0007882635778644753,0.0014004141613993609
30,0.006033281718723431,0.47489588658370185,0.0003802715044136317,0.10469129689499,0.002527913626944785,0.0005215178800312989,0.0007530182087185687,0.00039920899975017394,0.16924116062431055,4.956165043584219e-267,0.35788474985148244,0.0012301367674573526,0.012710913625165483,0.0001286601569044221,5.108784085753414e-05,0.05066098735543796,0.044238715936627135,0.0019500401557378565,0.7227841272745206,0.23892317181503187,0.025298953772880915,0.0032113686550046994,0.004055112084894977,0.0010466025854626469,0.0001730745582784457,0.02111262150085368,0.002827779927497047,4.9412281728499925e-05,0.007288891540625643,0.0021785621050849258,0.0013809176536980347
31,0.0010231578542324743,0.07010174368545774,0.0003954113375345549,0.17200896832782184,0.052572730657897665,0.0017239070456070249,0.039276345428757596,0.0002324134897729274,0.1585508987505627,1.2389405644935838e-267,0.3390101465856152,0.00010435713336560513,0.022214346176413498,8.566970231798384e-05,0.0005977754875705346,0.06725916109915339,0.06702361525249464,0.0007404560038545817,0.8791205096334507,0.03396641319507785,0.026932339896713516,0.0003537426444151386,0.00042001426867584705,0.00015733536698223769,3.4734255104819745e-05,0.033615893664034106,0.001123311849798064,3.0294722820369922e-05,0.028616340942274686,0.0016567731523035659,0.002408304293408862
32,0.00041902464154210253,0.08860628244120801,0.00046326210493053576,0.14497298357578953,0.05689517466737501,0.001465751417956653,0.04203493017574391,0.00030588279057967437,0.12602602100971952,1.367924801200193e-267,0.43079218991965673,0.0005565468950311969,0.01994688245917995,9.802797104098537e-05,0.0005640912150390727,0.08515754810045106,0.09367839530484716,0.0006343830234332811,0.8200853027609816,0.02316278745528943,0.03449063430139419,0.00029503009687178766,0.00035315387419372634,0.00019010603633461002,4.1442480788729833e-05,0.03905480260916406,0.0023157128339636964,5.88136382465313e-05,0.03240735408539837,0.0017291265003026295,0.002611960303821796
33,0.0011518608234305954,0.3026891385812354,0.00024179849921646587,0.04714541147898485,0.03177654345042383,0.0007681915115159341,0.04272400344236992,0.00047398648406220647,0.06433983904681682,2.4677621443208364e-267,0.2513027009880195,0.00017025979074118748,0.007024570743390143,0.0005488810611643385,0.0004145211403341383,0.022004584531294027,0.014925380811449462,0.0022195104873859776,0.8774127339329856,0.08662465043931211,0.23157748754450241,0.0019323950771186697,0.004380144052491613,0.00019311887879544455,0.0001339697016019406,0.012046605299320097,0.0013169892781931055,2.4677621443208364e-267,0.00884059246439364,0.000820550986704522,0.0006636201881002778
34,0.0003602220318571516,0.20704000663857672,0.00017593414809320487,0.036966192152086075,0.01816345358622644,0.000893061712523681,0.028526580618021775,0.00058846482618827,0.07264463100446736,2.098916345077017e-267,0.11171954354400192,6.161233453964546e-05,0.004950260093504441,0.000501584427688543,0.0003264942840425024,0.01889572929787137,0.010188501393841228,0.003728664371436138,0.9427310771457267,0.13361568280847988,0.1550789299786114,0.0009718945255587432,0.0015052962022104079,0.00010888412961808022,8.771039022674116e-05,0.009441455826427202,0.0013105692420071345,6.810281392465183e-05,0.009376922090884612,0.0010558058514283464,0.0002752910127580033
35,9.44373766702988e-05,0.48262040867979716,0.000423211076359198,0.06588276866329201,0.011059400291443432,0.0003932689511494662,0.020779636564068574,0.0005841673274994811,0.052041184938809486,8.280690505579577e-267,0.07913562683754079,0.00023264142845519112,0.00527969379870976,0.0003209977589659211,0.0006764356260486791,0.013545139305786649,0.009044511227270437,0.0020638389702553844,0.650218058142445,0.02955018189106137,0.5685488025032054,0.002457863862550081,0.0008992400142371295,0.0004355618967426441,0.00016769298054605098,0.005561342979157798,0.004530086294977178,0.00013162183999888445,0.010346006749394305,0.0016260593752603963,0.0004839675960076901
